[Terrain]
datatype	ground_area_text_storage	version	1.0.0
13	7	ground	431
14	7	water	-1161
15	7	water	-8
16	7	water	-2534
17	7	water	-5059
18	7	water	-5938
19	7	water	-6487
20	7	water	-7585
21	7	water	-6761
22	7	water	-8244
23	7	water	-7585
24	7	water	-6432
25	7	water	-5169
26	7	water	-1710
27	7	water	-2918
28	7	water	-5224
29	7	water	-5553
30	7	water	-4071
31	7	water	-3138
32	7	ground	156
33	7	ground	156
34	7	water	-557
35	7	water	-1491
36	7	water	-2863
37	7	water	-1106
38	7	ground	650
39	7	water	-1216
40	7	water	-1875
41	7	water	-2314
42	7	water	-4126
43	7	water	-6487
44	7	water	-5059
45	7	water	-3028
46	7	water	-3412
47	7	water	-4346
48	7	water	-3302
49	7	water	-4620
50	7	water	-3797
51	7	water	-1271
52	7	water	-283
53	7	water	-722
54	7	water	-228
55	7	ground	431
56	7	water	-667
57	7	water	-1106
58	7	water	-1106
59	7	water	-557
60	7	water	-832
61	7	water	-1930
62	7	water	-3138
63	7	water	-4400
64	7	water	-3083
65	7	water	-5663
66	7	water	-6487
67	7	water	-4785
68	7	water	-5444
69	7	water	-9232
70	7	water	-8957
71	7	water	-8793
72	7	water	-8408
73	7	water	-9287
74	7	water	-8738
75	7	water	-8902
76	7	water	-8902
77	7	water	-8793
78	7	water	-9232
79	7	water	-8299
80	7	water	-9067
81	7	water	-8628
82	7	water	-9012
83	7	water	-9561
84	7	water	-9726
85	7	water	-9067
86	7	water	-7859
87	7	water	-7365
88	7	water	-8408
89	7	water	-9122
90	7	water	-7475
91	7	water	-6048
92	7	water	-8848
93	7	water	-9397
94	7	water	-9177
95	7	water	-7200
96	7	water	-8683
97	7	water	-9781
98	7	water	-8353
99	7	water	-8738
100	7	water	-8848
101	7	water	-6487
102	7	water	-6597
103	7	water	-6871
104	7	water	-7365
105	7	water	-7585
106	7	water	-8189
107	7	water	-8793
108	7	water	-9232
109	7	water	-8353
110	7	water	-8024
111	7	water	-9342
112	7	water	-8244
113	7	water	-7804
114	7	water	-8463
115	7	water	-8738
116	7	water	-8848
117	7	water	-8573
118	7	water	-8683
119	7	water	-6706
120	7	water	-9342
121	7	water	-9836
122	7	water	-9616
123	7	water	-8408
124	7	water	-8244
125	7	water	-5828
126	7	water	-3248
127	7	water	-4400
128	7	water	-5389
129	7	water	-6377
130	7	water	-5828
131	7	water	-3357
132	7	water	-3687
133	7	water	-5114
134	7	water	-3687
135	7	water	-6048
136	7	water	-6322
137	7	water	-7146
138	7	water	-6651
139	7	water	-6926
140	7	water	-7750
141	7	water	-8079
142	7	water	-8738
143	7	water	-8079
144	7	water	-6981
145	7	water	-7036
146	7	water	-7585
147	7	water	-6761
148	7	water	-5279
149	7	water	-6816
150	7	water	-9397
151	7	water	-9616
152	7	water	-9397
153	7	water	-8738
154	7	water	-8848
155	7	water	-9067
156	7	water	-8738
157	7	water	-9122
158	7	water	-9726
159	7	water	-9287
160	7	water	-6432
161	7	water	-6267
162	7	water	-3302
163	7	water	-4730
164	7	water	-7585
165	7	water	-9836
166	7	water	-8902
167	7	water	-9067
168	7	water	-8793
169	7	water	-8793
170	7	water	-8353
171	7	water	-7750
172	7	water	-8573
173	7	water	-5279
174	7	water	-5993
175	7	water	-6212
176	7	water	-6926
177	7	water	-9451
178	7	water	-8079
179	7	water	-7200
180	7	water	-8244
181	7	water	-8793
182	7	water	-9232
183	7	water	-8793
184	7	water	-9342
185	7	water	-7585
186	7	water	-5938
187	7	water	-5114
188	7	water	-3248
189	7	water	-1161
190	7	water	-997
191	7	water	-1820
192	7	water	-63
193	7	ground	101
194	7	water	-3906
195	7	water	-3797
196	7	water	-2863
197	7	water	-942
198	7	water	-393
199	7	water	-2150
0	8	water	-173
1	8	water	-887
2	8	water	-8
3	8	water	-1600
4	8	water	-3467
5	8	water	-1161
6	8	water	-228
7	8	water	-173
8	8	water	-228
9	8	water	-2259
10	8	ground	47
11	8	water	-667
12	8	ground	156
13	8	water	-393
14	8	water	-667
15	8	water	-2589
16	8	water	-3357
17	8	water	-2479
18	8	water	-5499
19	8	water	-5004
20	8	water	-4730
21	8	water	-4950
22	8	water	-8463
23	8	water	-8848
24	8	water	-7530
25	8	water	-4565
26	8	water	-4126
27	8	water	-3797
28	8	water	-5169
29	8	water	-3906
30	8	water	-2589
31	8	water	-612
32	8	ground	101
33	8	ground	541
34	8	water	-1710
35	8	water	-2040
36	8	water	-5114
37	8	water	-1436
38	8	ground	541
39	8	water	-2424
40	8	water	-1051
41	8	water	-1216
42	8	water	-4400
43	8	water	-4895
44	8	water	-8957
45	8	water	-6157
46	8	water	-7200
47	8	water	-6761
48	8	water	-2369
49	8	water	-1985
50	8	water	-3028
51	8	water	-1216
52	8	water	-557
53	8	water	-1875
54	8	ground	47
55	8	water	-942
56	8	water	-1326
57	8	water	-393
58	8	water	-1655
59	8	water	-448
60	8	ground	596
61	8	water	-1106
62	8	water	-2204
63	8	water	-4126
64	8	water	-3083
65	8	water	-3961
66	8	water	-3742
67	8	water	-6926
68	8	water	-9671
69	8	water	-9122
70	8	water	-8683
71	8	water	-8299
72	8	water	-9342
73	8	water	-5718
74	8	water	-7146
75	8	water	-7914
76	8	water	-9012
77	8	water	-6926
78	8	water	-8463
79	8	water	-6212
80	8	water	-7255
81	8	water	-8408
82	8	water	-9122
83	8	water	-8738
84	8	water	-9122
85	8	water	-8518
86	8	water	-8518
87	8	water	-6981
88	8	water	-8957
89	8	water	-9067
90	8	water	-8573
91	8	water	-9287
92	8	water	-7585
93	8	water	-8793
94	8	water	-9177
95	8	water	-7585
96	8	water	-8628
97	8	water	-7585
98	8	water	-8573
99	8	water	-6871
100	8	water	-7804
101	8	water	-8189
102	8	water	-7420
103	8	water	-6871
104	8	water	-8024
105	8	water	-9342
106	8	water	-8738
107	8	water	-9287
108	8	water	-9726
109	8	water	-6871
110	8	water	-7310
111	8	water	-8902
112	8	water	-9012
113	8	water	-8683
114	8	water	-9067
115	8	water	-9342
116	8	water	-9232
117	8	water	-8683
118	8	water	-8683
119	8	water	-7530
120	8	water	-8079
121	8	water	-9067
122	8	water	-8408
123	8	water	-8244
124	8	water	-7310
125	8	water	-2699
126	8	water	-3138
127	8	water	-3906
128	8	water	-6048
129	8	water	-5608
130	8	water	-4840
131	8	water	-6267
132	8	water	-6871
133	8	water	-7695
134	8	water	-6322
135	8	water	-6871
136	8	water	-7585
137	8	water	-7585
138	8	water	-7750
139	8	water	-7969
140	8	water	-7146
141	8	water	-6871
142	8	water	-5828
143	8	water	-6761
144	8	water	-4840
145	8	water	-7695
146	8	water	-8518
147	8	water	-7969
148	8	water	-7420
149	8	water	-8957
150	8	water	-8848
151	8	water	-9342
152	8	water	-9451
153	8	water	-9506
154	8	water	-8738
155	8	water	-9232
156	8	water	-9397
157	8	water	-9451
158	8	water	-9122
159	8	water	-9012
160	8	water	-8848
161	8	water	-6432
162	8	water	-4675
163	8	water	-5114
164	8	water	-7804
165	8	water	-8244
166	8	water	-8738
167	8	water	-8518
168	8	water	-9067
169	8	water	-8244
170	8	water	-9012
171	8	water	-8134
172	8	water	-8848
173	8	water	-8299
174	8	water	-6542
175	8	water	-6597
176	8	water	-7475
177	8	water	-9397
178	8	water	-9122
179	8	water	-8408
180	8	water	-9012
181	8	water	-9012
182	8	water	-7914
183	8	water	-8738
184	8	water	-8463
185	8	water	-9232
186	8	water	-7091
187	8	water	-7969
188	8	water	-6102
189	8	water	-5169
190	8	water	-2369
191	8	water	-2808
192	8	water	-3028
193	8	water	-2589
194	8	water	-3851
195	8	water	-4620
196	8	water	-2534
197	8	water	-8
198	8	ground	266
199	8	ground	101
0	9	ground	815
1	9	water	-667
2	9	water	-887
3	9	ground	376
4	9	water	-283
5	9	water	-393
6	9	ground	596
7	9	ground	321
8	9	water	-283
9	9	water	-1875
10	9	water	-1930
11	9	water	-612
12	9	water	-393
13	9	ground	101
14	9	water	-2369
15	9	water	-3028
16	9	water	-2259
17	9	water	-3577
18	9	water	-3522
19	9	water	-4620
20	9	water	-4455
21	9	water	-4840
22	9	water	-6651
23	9	water	-8244
24	9	water	-8134
25	9	water	-6871
26	9	water	-5114
27	9	water	-4620
28	9	water	-4565
29	9	water	-1491
30	9	ground	760
31	9	ground	650
32	9	ground	101
33	9	water	-667
34	9	water	-2589
35	9	water	-3028
36	9	water	-2808
37	9	water	-1985
38	9	water	-2095
39	9	water	-1985
40	9	water	-2095
41	9	water	-2204
42	9	water	-5114
43	9	water	-8079
44	9	water	-9561
45	9	water	-8738
46	9	water	-6651
47	9	water	-4071
48	9	water	-2314
49	9	water	-2753
50	9	water	-3028
51	9	water	-1930
52	9	water	-1216
53	9	water	-2259
54	9	water	-1546
55	9	water	-1381
56	9	water	-832
57	9	water	-2589
58	9	water	-2534
59	9	water	-1546
60	9	water	-1161
61	9	ground	47
62	9	water	-2644
63	9	water	-4181
64	9	water	-2863
65	9	water	-1436
66	9	water	-3028
67	9	water	-6816
68	9	water	-8299
69	9	water	-8848
70	9	water	-8299
71	9	water	-6981
72	9	water	-6981
73	9	water	-4346
74	9	water	-5553
75	9	water	-6432
76	9	water	-7695
77	9	water	-5279
78	9	water	-4785
79	9	water	-5279
80	9	water	-6761
81	9	water	-7640
82	9	water	-7475
83	9	water	-6761
84	9	water	-8189
85	9	water	-8079
86	9	water	-8408
87	9	water	-8463
88	9	water	-8848
89	9	water	-9067
90	9	water	-7475
91	9	water	-8408
92	9	water	-8518
93	9	water	-9342
94	9	water	-9397
95	9	water	-7420
96	9	water	-9287
97	9	water	-7036
98	9	water	-5334
99	9	water	-5663
100	9	water	-6597
101	9	water	-7914
102	9	water	-8299
103	9	water	-8902
104	9	water	-8902
105	9	water	-9397
106	9	water	-9067
107	9	water	-9067
108	9	water	-9287
109	9	water	-7640
110	9	water	-8573
111	9	water	-9012
112	9	water	-8408
113	9	water	-9616
114	9	water	-9232
115	9	water	-8738
116	9	water	-9397
117	9	water	-8299
118	9	water	-8463
119	9	water	-8738
120	9	water	-6377
121	9	water	-7585
122	9	water	-7365
123	9	water	-7255
124	9	water	-4455
125	9	water	-3906
126	9	water	-4510
127	9	water	-4346
128	9	water	-6267
129	9	water	-7804
130	9	water	-5114
131	9	water	-4400
132	9	water	-6157
133	9	water	-6651
134	9	water	-6651
135	9	water	-6871
136	9	water	-4565
137	9	water	-7200
138	9	water	-8518
139	9	water	-8573
140	9	water	-5883
141	9	water	-6542
142	9	water	-5718
143	9	water	-6597
144	9	water	-6322
145	9	water	-6871
146	9	water	-9397
147	9	water	-8683
148	9	water	-9342
149	9	water	-9671
150	9	water	-9232
151	9	water	-8628
152	9	water	-9177
153	9	water	-9232
154	9	water	-9287
155	9	water	-8628
156	9	water	-8793
157	9	water	-8957
158	9	water	-9616
159	9	water	-8848
160	9	water	-7420
161	9	water	-5718
162	9	water	-4565
163	9	water	-4455
164	9	water	-5444
165	9	water	-5828
166	9	water	-7640
167	9	water	-7859
168	9	water	-8299
169	9	water	-9067
170	9	water	-8628
171	9	water	-8463
172	9	water	-9232
173	9	water	-9232
174	9	water	-8848
175	9	water	-8244
176	9	water	-8957
177	9	water	-8793
178	9	water	-8902
179	9	water	-9616
180	9	water	-9342
181	9	water	-9067
182	9	water	-8573
183	9	water	-7200
184	9	water	-5553
185	9	water	-8024
186	9	water	-8189
187	9	water	-7859
188	9	water	-6981
189	9	water	-5718
190	9	water	-4016
191	9	water	-1491
192	9	water	-4016
193	9	water	-3851
194	9	water	-2424
195	9	water	-3083
196	9	water	-2699
197	9	water	-502
198	9	ground	760
199	9	water	-228
0	10	ground	156
1	10	ground	925
2	10	water	-448
3	10	ground	376
4	10	ground	211
5	10	ground	47
6	10	water	-283
7	10	water	-338
8	10	water	-1436
9	10	water	-1600
10	10	water	-2808
11	10	water	-612
12	10	water	-722
13	10	water	-832
14	10	water	-777
15	10	water	-667
16	10	water	-2095
17	10	water	-3138
18	10	water	-2424
19	10	water	-5059
20	10	water	-5389
21	10	water	-4510
22	10	water	-5663
23	10	water	-5663
24	10	water	-6926
25	10	water	-7475
26	10	water	-5389
27	10	water	-4840
28	10	water	-3577
29	10	water	-1985
30	10	water	-63
31	10	water	-228
32	10	water	-2753
33	10	water	-3577
34	10	water	-4346
35	10	water	-6322
36	10	water	-2424
37	10	water	-5553
38	10	water	-6102
39	10	water	-4730
40	10	water	-4236
41	10	water	-5279
42	10	water	-4840
43	10	water	-7475
44	10	water	-9342
45	10	water	-9342
46	10	water	-7255
47	10	water	-4510
48	10	water	-1875
49	10	water	-1710
50	10	water	-4291
51	10	water	-4730
52	10	water	-3193
53	10	water	-1381
54	10	water	-2204
55	10	water	-3797
56	10	water	-2314
57	10	water	-3138
58	10	water	-2369
59	10	water	-2150
60	10	water	-832
61	10	water	-1875
62	10	water	-1381
63	10	water	-2589
64	10	water	-4620
65	10	water	-3302
66	10	water	-3083
67	10	water	-7200
68	10	water	-7420
69	10	water	-5663
70	10	water	-5224
71	10	water	-5773
72	10	water	-7750
73	10	water	-6432
74	10	water	-4346
75	10	water	-4346
76	10	water	-6871
77	10	water	-9012
78	10	water	-6816
79	10	water	-6267
80	10	water	-7420
81	10	water	-7091
82	10	water	-5114
83	10	water	-4620
84	10	water	-6761
85	10	water	-5169
86	10	water	-7255
87	10	water	-8353
88	10	water	-8902
89	10	water	-9287
90	10	water	-7914
91	10	water	-8793
92	10	water	-9726
93	10	water	-8902
94	10	water	-8848
95	10	water	-6322
96	10	water	-8738
97	10	water	-8738
98	10	water	-6157
99	10	water	-6157
100	10	water	-8902
101	10	water	-8902
102	10	water	-8793
103	10	water	-8408
104	10	water	-8463
105	10	water	-8353
106	10	water	-8189
107	10	water	-9451
108	10	water	-9067
109	10	water	-8957
110	10	water	-9232
111	10	water	-9397
112	10	water	-9232
113	10	water	-8628
114	10	water	-7914
115	10	water	-8134
116	10	water	-9287
117	10	water	-9012
118	10	water	-8683
119	10	water	-7475
120	10	water	-6871
121	10	water	-6816
122	10	water	-6816
123	10	water	-5663
124	10	water	-4016
125	10	water	-4455
126	10	water	-5169
127	10	water	-4126
128	10	water	-4455
129	10	water	-4236
130	10	water	-5279
131	10	water	-4181
132	10	water	-5224
133	10	water	-7091
134	10	water	-7255
135	10	water	-6487
136	10	water	-3906
137	10	water	-5828
138	10	water	-8079
139	10	water	-6377
140	10	water	-4950
141	10	water	-3357
142	10	water	-3961
143	10	water	-5663
144	10	water	-6981
145	10	water	-9067
146	10	water	-8738
147	10	water	-7420
148	10	water	-8408
149	10	water	-9561
150	10	water	-8957
151	10	water	-7475
152	10	water	-9726
153	10	water	-9561
154	10	water	-9232
155	10	water	-9397
156	10	water	-9836
157	10	water	-7310
158	10	water	-8463
159	10	water	-7804
160	10	water	-5773
161	10	water	-4950
162	10	water	-5114
163	10	water	-5883
164	10	water	-5004
165	10	water	-6267
166	10	water	-5608
167	10	water	-7475
168	10	water	-6981
169	10	water	-9122
170	10	water	-9177
171	10	water	-8573
172	10	water	-9232
173	10	water	-9671
174	10	water	-9122
175	10	water	-8079
176	10	water	-9397
177	10	water	-8408
178	10	water	-8738
179	10	water	-9616
180	10	water	-9177
181	10	water	-8353
182	10	water	-7475
183	10	water	-5938
184	10	water	-3193
185	10	water	-3248
186	10	water	-5059
187	10	water	-5444
188	10	water	-6871
189	10	water	-3742
190	10	water	-722
191	10	water	-1161
192	10	water	-4071
193	10	water	-2644
194	10	water	-2259
195	10	water	-3797
196	10	water	-3138
197	10	water	-557
198	10	ground	211
199	10	water	-283
0	11	water	-173
1	11	water	-8
2	11	water	-1106
3	11	water	-338
4	11	water	-118
5	11	ground	376
6	11	ground	101
7	11	ground	47
8	11	water	-722
9	11	water	-1216
10	11	water	-557
11	11	ground	925
12	11	ground	596
13	11	water	-887
14	11	water	-667
15	11	ground	211
16	11	water	-1106
17	11	water	-1710
18	11	water	-4455
19	11	water	-6761
20	11	water	-4840
21	11	water	-8408
22	11	water	-7859
23	11	water	-7091
24	11	water	-5114
25	11	water	-7146
26	11	water	-7804
27	11	water	-5883
28	11	water	-4950
29	11	water	-3083
30	11	water	-2863
31	11	water	-1161
32	11	water	-4510
33	11	water	-6542
34	11	water	-7036
35	11	water	-4675
36	11	water	-5499
37	11	water	-6212
38	11	water	-5938
39	11	water	-5608
40	11	water	-7200
41	11	water	-6487
42	11	water	-7420
43	11	water	-7804
44	11	water	-8683
45	11	water	-6432
46	11	water	-5499
47	11	water	-4785
48	11	water	-942
49	11	water	-612
50	11	water	-2424
51	11	water	-4400
52	11	water	-4400
53	11	water	-2095
54	11	water	-2973
55	11	water	-5114
56	11	water	-3687
57	11	water	-3302
58	11	water	-2150
59	11	water	-2369
60	11	water	-2534
61	11	water	-5169
62	11	water	-3797
63	11	water	-3906
64	11	water	-4400
65	11	water	-2918
66	11	water	-3687
67	11	water	-5938
68	11	water	-5718
69	11	water	-3906
70	11	water	-5004
71	11	water	-7310
72	11	water	-8518
73	11	water	-7475
74	11	water	-6267
75	11	water	-4730
76	11	water	-7804
77	11	water	-7750
78	11	water	-6322
79	11	water	-5279
80	11	water	-6157
81	11	water	-5004
82	11	water	-5773
83	11	water	-5608
84	11	water	-6432
85	11	water	-5169
86	11	water	-7695
87	11	water	-9451
88	11	water	-8628
89	11	water	-9891
90	11	water	-9506
91	11	water	-9836
92	11	water	-8628
93	11	water	-8902
94	11	water	-9122
95	11	water	-7475
96	11	water	-7804
97	11	water	-8353
98	11	water	-7914
99	11	water	-7750
100	11	water	-9451
101	11	water	-9451
102	11	water	-8408
103	11	water	-8024
104	11	water	-9067
105	11	water	-6981
106	11	water	-8738
107	11	water	-9232
108	11	water	-9506
109	11	water	-9287
110	11	water	-8299
111	11	water	-9561
112	11	water	-9946
113	11	water	-7640
114	11	water	-9232
115	11	water	-8848
116	11	water	-9287
117	11	water	-9232
118	11	water	-8573
119	11	water	-6816
120	11	water	-7365
121	11	water	-8408
122	11	water	-7750
123	11	water	-5993
124	11	water	-3687
125	11	water	-4510
126	11	water	-4565
127	11	water	-3302
128	11	water	-3797
129	11	water	-2424
130	11	water	-3357
131	11	water	-2863
132	11	water	-5224
133	11	water	-8299
134	11	water	-8244
135	11	water	-7530
136	11	water	-6651
137	11	water	-8848
138	11	water	-7969
139	11	water	-5773
140	11	water	-5663
141	11	water	-4565
142	11	water	-5718
143	11	water	-5938
144	11	water	-7200
145	11	water	-6102
146	11	water	-8244
147	11	water	-8244
148	11	water	-8683
149	11	water	-8408
150	11	water	-8189
151	11	water	-8628
152	11	water	-7530
153	11	water	-9232
154	11	water	-8902
155	11	water	-9836
156	11	water	-9616
157	11	water	-8573
158	11	water	-6651
159	11	water	-5059
160	11	water	-4895
161	11	water	-3687
162	11	water	-4620
163	11	water	-6048
164	11	water	-5389
165	11	water	-7640
166	11	water	-7200
167	11	water	-7146
168	11	water	-6706
169	11	water	-7530
170	11	water	-8408
171	11	water	-9122
172	11	water	-8353
173	11	water	-9671
174	11	water	-8518
175	11	water	-8793
176	11	water	-9671
177	11	water	-9342
178	11	water	-8628
179	11	water	-9177
180	11	water	-8463
181	11	water	-7914
182	11	water	-6487
183	11	water	-6597
184	11	water	-5059
185	11	water	-3028
186	11	water	-3906
187	11	water	-4071
188	11	water	-2424
189	11	water	-338
190	11	water	-448
191	11	water	-722
192	11	water	-1381
193	11	water	-667
194	11	water	-1381
195	11	water	-1655
196	11	water	-1381
197	11	water	-448
198	11	ground	705
199	11	ground	596
0	12	ground	760
1	12	water	-1546
2	12	water	-2589
3	12	ground	376
4	12	ground	156
5	12	ground	266
6	12	ground	541
7	12	ground	376
8	12	ground	541
9	12	water	-1216
10	12	ground	156
11	12	water	-502
12	12	water	-8
13	12	water	-63
14	12	water	-1710
15	12	water	-2150
16	12	water	-2534
17	12	water	-3522
18	12	water	-4510
19	12	water	-6267
20	12	water	-5169
21	12	water	-7365
22	12	water	-8189
23	12	water	-7804
24	12	water	-7091
25	12	water	-8024
26	12	water	-8189
27	12	water	-10000
28	12	water	-8244
29	12	water	-6487
30	12	water	-4620
31	12	water	-4730
32	12	water	-4071
33	12	water	-4510
34	12	water	-4950
35	12	water	-5938
36	12	water	-7091
37	12	water	-5828
38	12	water	-7859
39	12	water	-7310
40	12	water	-7640
41	12	water	-6706
42	12	water	-8244
43	12	water	-8683
44	12	water	-9397
45	12	water	-5773
46	12	water	-2918
47	12	water	-4455
48	12	water	-3687
49	12	water	-3138
50	12	water	-4181
51	12	water	-6871
52	12	water	-5718
53	12	water	-5114
54	12	water	-4291
55	12	water	-2753
56	12	water	-3961
57	12	water	-3302
58	12	water	-2918
59	12	water	-6871
60	12	water	-5663
61	12	water	-7695
62	12	water	-7091
63	12	water	-5718
64	12	water	-6212
65	12	water	-3742
66	12	water	-2753
67	12	water	-3302
68	12	water	-6761
69	12	water	-5499
70	12	water	-4455
71	12	water	-5389
72	12	water	-9397
73	12	water	-8738
74	12	water	-8353
75	12	water	-7530
76	12	water	-5334
77	12	water	-6432
78	12	water	-6651
79	12	water	-5553
80	12	water	-6761
81	12	water	-6706
82	12	water	-6542
83	12	water	-5883
84	12	water	-5334
85	12	water	-6322
86	12	water	-8189
87	12	water	-8738
88	12	water	-9342
89	12	water	-9342
90	12	water	-9342
91	12	water	-8793
92	12	water	-8299
93	12	water	-8463
94	12	water	-9616
95	12	water	-9342
96	12	water	-7640
97	12	water	-8848
98	12	water	-9451
99	12	water	-8738
100	12	water	-9177
101	12	water	-9067
102	12	water	-7695
103	12	water	-7969
104	12	water	-9012
105	12	water	-8024
106	12	water	-9012
107	12	water	-9451
108	12	water	-9342
109	12	water	-8024
110	12	water	-8024
111	12	water	-9067
112	12	water	-8957
113	12	water	-8793
114	12	water	-9177
115	12	water	-8573
116	12	water	-8848
117	12	water	-9122
118	12	water	-9012
119	12	water	-8518
120	12	water	-8244
121	12	water	-9342
122	12	water	-8299
123	12	water	-7475
124	12	water	-6102
125	12	water	-4400
126	12	water	-1106
127	12	ground	541
128	12	water	-1051
129	12	water	-2973
130	12	water	-4346
131	12	water	-4291
132	12	water	-6542
133	12	water	-8079
134	12	water	-9397
135	12	water	-9506
136	12	water	-9177
137	12	water	-9067
138	12	water	-7530
139	12	water	-6597
140	12	water	-6761
141	12	water	-3961
142	12	water	-6981
143	12	water	-4950
144	12	water	-6761
145	12	water	-6212
146	12	water	-7420
147	12	water	-7585
148	12	water	-6926
149	12	water	-9451
150	12	water	-9287
151	12	water	-8848
152	12	water	-7640
153	12	water	-9067
154	12	water	-8902
155	12	water	-8793
156	12	water	-7036
157	12	water	-8024
158	12	water	-7146
159	12	water	-5059
160	12	water	-4455
161	12	water	-3742
