[Terrain]
datatype	ground_area_text_storage	version	1.0.0
189	6	water	-10000
190	6	water	-10000
191	6	water	-10000
192	6	water	-10000
193	6	water	-10000
194	6	water	-10000
195	6	water	-10000
196	6	water	-10000
197	6	water	-10000
198	6	water	-10000
199	6	water	-10000
0	7	water	-10000
1	7	water	-10000
2	7	water	-10000
3	7	water	-10000
4	7	water	-10000
5	7	water	-10000
6	7	water	-10000
7	7	water	-10000
8	7	water	-10000
9	7	water	-10000
10	7	water	-10000
11	7	water	-10000
12	7	water	-10000
13	7	water	-10000
14	7	water	-10000
15	7	water	-10000
16	7	water	-10000
17	7	water	-10000
18	7	water	-10000
19	7	water	-10000
20	7	water	-10000
21	7	water	-10000
22	7	water	-10000
23	7	water	-10000
24	7	water	-10000
25	7	water	-10000
26	7	water	-10000
27	7	water	-10000
28	7	water	-10000
29	7	water	-10000
30	7	water	-10000
31	7	water	-10000
32	7	water	-10000
33	7	water	-10000
34	7	water	-10000
35	7	water	-10000
36	7	water	-9836
37	7	water	-6926
38	7	water	-5389
39	7	water	-5224
40	7	water	-4346
41	7	water	-4620
42	7	water	-4236
43	7	water	-4346
44	7	water	-4346
45	7	water	-3577
46	7	water	-4346
47	7	water	-5279
48	7	water	-5279
49	7	water	-5828
50	7	water	-4895
51	7	water	-5718
52	7	water	-5279
53	7	water	-6542
54	7	water	-7146
55	7	water	-6761
56	7	water	-7585
57	7	water	-8408
58	7	water	-7914
59	7	water	-8683
60	7	water	-8463
61	7	water	-7804
62	7	water	-7255
63	7	water	-6157
64	7	water	-7255
65	7	water	-9067
66	7	water	-9287
67	7	water	-7695
68	7	water	-7530
69	7	water	-7914
70	7	water	-8134
71	7	water	-8738
72	7	water	-8518
73	7	water	-8024
74	7	water	-8244
75	7	water	-9616
76	7	water	-9726
77	7	water	-9506
78	7	water	-8408
79	7	water	-8024
80	7	water	-8299
81	7	water	-6542
82	7	water	-7146
83	7	water	-8244
84	7	water	-9671
85	7	water	-9726
86	7	water	-9836
87	7	water	-9946
88	7	water	-9506
89	7	water	-9397
90	7	water	-9177
91	7	water	-9287
92	7	water	-9287
93	7	water	-8902
94	7	water	-9616
95	7	water	-8957
96	7	water	-7420
97	7	water	-9012
98	7	water	-9836
99	7	water	-10000
100	7	water	-10000
101	7	water	-10000
102	7	water	-10000
103	7	water	-9671
104	7	water	-9451
105	7	water	-10000
106	7	water	-9561
107	7	water	-9616
108	7	water	-9946
109	7	water	-9946
110	7	water	-9836
111	7	water	-10000
112	7	water	-10000
113	7	water	-10000
114	7	water	-10000
115	7	water	-10000
116	7	water	-10000
117	7	water	-10000
118	7	water	-10000
119	7	water	-10000
120	7	water	-10000
121	7	water	-10000
122	7	water	-10000
123	7	water	-10000
124	7	water	-10000
125	7	water	-10000
126	7	water	-10000
127	7	water	-10000
128	7	water	-10000
129	7	water	-10000
130	7	water	-10000
131	7	water	-10000
132	7	water	-10000
133	7	water	-10000
134	7	water	-10000
135	7	water	-10000
136	7	water	-10000
137	7	water	-10000
138	7	water	-10000
139	7	water	-10000
140	7	water	-10000
141	7	water	-10000
142	7	water	-10000
143	7	water	-10000
144	7	water	-10000
145	7	water	-10000
146	7	water	-10000
147	7	water	-10000
148	7	water	-10000
149	7	water	-10000
150	7	water	-10000
151	7	water	-10000
152	7	water	-10000
153	7	water	-10000
154	7	water	-10000
155	7	water	-10000
156	7	water	-10000
157	7	water	-10000
158	7	water	-10000
159	7	water	-10000
160	7	water	-10000
161	7	water	-10000
162	7	water	-10000
163	7	water	-10000
164	7	water	-10000
165	7	water	-10000
166	7	water	-10000
167	7	water	-10000
168	7	water	-10000
169	7	water	-10000
170	7	water	-10000
171	7	water	-10000
172	7	water	-10000
173	7	water	-10000
174	7	water	-10000
175	7	water	-10000
176	7	water	-10000
177	7	water	-10000
178	7	water	-10000
179	7	water	-10000
180	7	water	-10000
181	7	water	-10000
182	7	water	-10000
183	7	water	-10000
184	7	water	-10000
185	7	water	-10000
186	7	water	-10000
187	7	water	-10000
188	7	water	-10000
189	7	water	-10000
190	7	water	-10000
191	7	water	-10000
192	7	water	-10000
193	7	water	-10000
194	7	water	-10000
195	7	water	-10000
196	7	water	-10000
197	7	water	-10000
198	7	water	-10000
199	7	water	-10000
0	8	water	-10000
1	8	water	-10000
2	8	water	-10000
3	8	water	-10000
4	8	water	-10000
5	8	water	-10000
6	8	water	-10000
7	8	water	-10000
8	8	water	-10000
9	8	water	-10000
10	8	water	-10000
11	8	water	-10000
12	8	water	-10000
13	8	water	-10000
14	8	water	-10000
15	8	water	-10000
16	8	water	-10000
17	8	water	-10000
18	8	water	-10000
19	8	water	-10000
20	8	water	-10000
21	8	water	-10000
22	8	water	-10000
23	8	water	-10000
24	8	water	-10000
25	8	water	-10000
26	8	water	-10000
27	8	water	-10000
28	8	water	-10000
29	8	water	-10000
30	8	water	-10000
31	8	water	-10000
32	8	water	-10000
33	8	water	-10000
34	8	water	-10000
35	8	water	-10000
36	8	water	-9726
37	8	water	-8079
38	8	water	-5883
39	8	water	-5004
40	8	water	-4126
41	8	water	-4346
42	8	water	-4400
43	8	water	-4126
44	8	water	-4840
45	8	water	-5444
46	8	water	-5553
47	8	water	-6048
48	8	water	-6048
49	8	water	-5608
50	8	water	-4785
51	8	water	-5169
52	8	water	-6267
53	8	water	-6761
54	8	water	-6981
55	8	water	-5499
56	8	water	-6651
57	8	water	-8024
58	8	water	-6871
59	8	water	-7255
60	8	water	-8134
61	8	water	-7200
62	8	water	-6816
63	8	water	-5828
64	8	water	-7091
65	8	water	-8463
66	8	water	-8957
67	8	water	-8353
68	8	water	-8079
69	8	water	-6432
70	8	water	-7146
71	8	water	-8848
72	8	water	-9012
73	8	water	-7530
74	8	water	-7640
75	8	water	-8793
76	8	water	-8738
77	8	water	-7969
78	8	water	-8134
79	8	water	-7804
80	8	water	-7695
81	8	water	-7091
82	8	water	-6651
83	8	water	-8518
84	8	water	-9561
85	8	water	-9616
86	8	water	-9781
87	8	water	-9561
88	8	water	-9012
89	8	water	-9012
90	8	water	-7750
91	8	water	-7420
92	8	water	-7695
93	8	water	-8189
94	8	water	-9287
95	8	water	-9342
96	8	water	-8079
97	8	water	-9012
98	8	water	-9836
99	8	water	-10000
100	8	water	-10000
101	8	water	-10000
102	8	water	-9836
103	8	water	-9726
104	8	water	-9342
105	8	water	-9177
106	8	water	-9067
107	8	water	-9506
108	8	water	-9946
109	8	water	-9891
110	8	water	-9836
111	8	water	-9946
112	8	water	-10000
113	8	water	-10000
114	8	water	-10000
115	8	water	-10000
116	8	water	-10000
117	8	water	-10000
118	8	water	-10000
119	8	water	-10000
120	8	water	-10000
121	8	water	-10000
122	8	water	-10000
123	8	water	-10000
124	8	water	-10000
125	8	water	-10000
126	8	water	-10000
127	8	water	-10000
128	8	water	-10000
129	8	water	-10000
130	8	water	-10000
131	8	water	-10000
132	8	water	-10000
133	8	water	-10000
134	8	water	-10000
135	8	water	-10000
136	8	water	-10000
137	8	water	-10000
138	8	water	-10000
139	8	water	-10000
140	8	water	-10000
141	8	water	-10000
142	8	water	-10000
143	8	water	-10000
144	8	water	-10000
145	8	water	-10000
146	8	water	-10000
147	8	water	-10000
148	8	water	-10000
149	8	water	-10000
150	8	water	-10000
151	8	water	-10000
152	8	water	-10000
153	8	water	-10000
154	8	water	-10000
155	8	water	-10000
156	8	water	-10000
157	8	water	-10000
158	8	water	-10000
159	8	water	-10000
160	8	water	-10000
161	8	water	-10000
162	8	water	-10000
163	8	water	-10000
164	8	water	-10000
165	8	water	-10000
166	8	water	-10000
167	8	water	-10000
168	8	water	-10000
169	8	water	-10000
170	8	water	-10000
171	8	water	-10000
172	8	water	-10000
173	8	water	-10000
174	8	water	-10000
175	8	water	-10000
176	8	water	-10000
177	8	water	-10000
178	8	water	-10000
179	8	water	-10000
180	8	water	-10000
181	8	water	-10000
182	8	water	-10000
183	8	water	-10000
184	8	water	-10000
185	8	water	-10000
186	8	water	-10000
187	8	water	-10000
188	8	water	-10000
189	8	water	-10000
190	8	water	-10000
191	8	water	-10000
192	8	water	-10000
193	8	water	-10000
194	8	water	-10000
195	8	water	-10000
196	8	water	-10000
197	8	water	-10000
198	8	water	-10000
199	8	water	-10000
0	9	water	-10000
1	9	water	-10000
2	9	water	-10000
3	9	water	-10000
4	9	water	-10000
5	9	water	-10000
6	9	water	-10000
7	9	water	-10000
8	9	water	-10000
9	9	water	-10000
10	9	water	-10000
11	9	water	-10000
12	9	water	-10000
13	9	water	-10000
14	9	water	-10000
15	9	water	-10000
16	9	water	-10000
17	9	water	-10000
18	9	water	-10000
19	9	water	-10000
20	9	water	-10000
21	9	water	-10000
22	9	water	-10000
23	9	water	-10000
24	9	water	-10000
25	9	water	-10000
26	9	water	-10000
27	9	water	-10000
28	9	water	-10000
29	9	water	-10000
30	9	water	-10000
31	9	water	-10000
32	9	water	-10000
33	9	water	-10000
34	9	water	-10000
35	9	water	-10000
36	9	water	-9836
37	9	water	-9232
38	9	water	-7750
39	9	water	-7091
40	9	water	-6816
41	9	water	-5773
42	9	water	-4016
43	9	water	-4181
44	9	water	-5773
45	9	water	-6871
46	9	water	-6761
47	9	water	-6597
48	9	water	-6212
49	9	water	-6322
50	9	water	-5553
51	9	water	-5718
52	9	water	-5444
53	9	water	-5773
54	9	water	-5553
55	9	water	-4236
56	9	water	-5718
57	9	water	-6048
58	9	water	-5499
59	9	water	-5059
60	9	water	-5993
61	9	water	-6432
62	9	water	-5004
63	9	water	-5663
64	9	water	-6267
65	9	water	-7200
66	9	water	-8628
67	9	water	-7695
68	9	water	-7750
69	9	water	-7475
70	9	water	-6926
71	9	water	-8024
72	9	water	-9506
73	9	water	-8628
74	9	water	-8079
75	9	water	-8189
76	9	water	-7585
77	9	water	-7091
78	9	water	-7914
79	9	water	-8244
80	9	water	-7255
81	9	water	-7804
82	9	water	-7914
83	9	water	-9012
84	9	water	-9232
85	9	water	-9891
86	9	water	-9836
87	9	water	-9177
88	9	water	-9397
89	9	water	-9342
90	9	water	-7146
91	9	water	-6651
92	9	water	-6322
93	9	water	-7750
94	9	water	-7804
95	9	water	-8463
96	9	water	-9122
97	9	water	-9451
98	9	water	-10000
99	9	water	-10000
100	9	water	-9946
101	9	water	-9891
102	9	water	-9122
103	9	water	-9451
104	9	water	-9616
105	9	water	-9012
106	9	water	-9397
107	9	water	-9397
108	9	water	-9836
109	9	water	-9891
110	9	water	-10000
111	9	water	-10000
112	9	water	-10000
113	9	water	-10000
114	9	water	-10000
115	9	water	-10000
116	9	water	-10000
117	9	water	-10000
118	9	water	-10000
119	9	water	-10000
120	9	water	-10000
121	9	water	-10000
122	9	water	-10000
123	9	water	-10000
124	9	water	-10000
125	9	water	-10000
126	9	water	-10000
127	9	water	-10000
128	9	water	-10000
129	9	water	-10000
130	9	water	-10000
131	9	water	-10000
132	9	water	-10000
133	9	water	-10000
134	9	water	-10000
135	9	water	-10000
136	9	water	-10000
137	9	water	-10000
138	9	water	-10000
139	9	water	-10000
140	9	water	-10000
141	9	water	-10000
142	9	water	-10000
143	9	water	-10000
144	9	water	-10000
145	9	water	-10000
146	9	water	-10000
147	9	water	-10000
148	9	water	-10000
149	9	water	-10000
150	9	water	-10000
151	9	water	-10000
152	9	water	-10000
153	9	water	-10000
154	9	water	-10000
155	9	water	-10000
156	9	water	-10000
157	9	water	-10000
158	9	water	-10000
159	9	water	-10000
160	9	water	-10000
161	9	water	-10000
162	9	water	-10000
163	9	water	-10000
164	9	water	-10000
165	9	water	-10000
166	9	water	-10000
167	9	water	-10000
168	9	water	-10000
169	9	water	-10000
170	9	water	-10000
171	9	water	-10000
172	9	water	-10000
173	9	water	-10000
174	9	water	-10000
175	9	water	-10000
176	9	water	-10000
177	9	water	-10000
178	9	water	-10000
179	9	water	-10000
180	9	water	-10000
181	9	water	-10000
182	9	water	-10000
183	9	water	-10000
184	9	water	-10000
185	9	water	-10000
186	9	water	-10000
187	9	water	-10000
188	9	water	-10000
189	9	water	-10000
190	9	water	-10000
191	9	water	-10000
192	9	water	-10000
193	9	water	-10000
194	9	water	-10000
195	9	water	-10000
196	9	water	-10000
197	9	water	-10000
198	9	water	-10000
199	9	water	-10000
0	10	water	-10000
1	10	water	-10000
2	10	water	-10000
3	10	water	-10000
4	10	water	-10000
5	10	water	-10000
6	10	water	-10000
7	10	water	-10000
8	10	water	-10000
9	10	water	-10000
10	10	water	-10000
11	10	water	-10000
12	10	water	-10000
13	10	water	-10000
14	10	water	-10000
15	10	water	-10000
16	10	water	-10000
17	10	water	-10000
18	10	water	-10000
19	10	water	-10000
20	10	water	-10000
21	10	water	-10000
22	10	water	-10000
23	10	water	-10000
24	10	water	-10000
25	10	water	-10000
26	10	water	-10000
27	10	water	-10000
28	10	water	-10000
29	10	water	-10000
30	10	water	-10000
31	10	water	-10000
32	10	water	-10000
33	10	water	-10000
34	10	water	-10000
35	10	water	-10000
36	10	water	-9891
37	10	water	-8902
38	10	water	-8848
39	10	water	-8189
40	10	water	-7200
41	10	water	-6102
42	10	water	-4950
43	10	water	-4400
44	10	water	-4840
45	10	water	-4510
46	10	water	-4950
47	10	water	-5828
48	10	water	-5553
49	10	water	-5499
50	10	water	-4950
51	10	water	-5224
52	10	water	-3467
53	10	water	-3028
54	10	water	-4620
55	10	water	-4181
56	10	water	-4455
57	10	water	-5334
58	10	water	-4840
59	10	water	-4346
60	10	water	-5004
61	10	water	-6212
62	10	water	-5553
63	10	water	-5828
64	10	water	-6871
65	10	water	-7146
66	10	water	-8408
67	10	water	-7310
68	10	water	-8024
69	10	water	-8189
70	10	water	-7475
71	10	water	-7091
72	10	water	-9287
73	10	water	-9891
74	10	water	-9561
75	10	water	-9616
76	10	water	-9287
77	10	water	-8957
78	10	water	-9342
79	10	water	-8793
80	10	water	-8738
81	10	water	-8957
82	10	water	-8024
83	10	water	-8518
84	10	water	-8738
85	10	water	-9342
86	10	water	-8683
87	10	water	-8683
88	10	water	-7640
89	10	water	-8134
90	10	water	-6871
91	10	water	-6157
92	10	water	-6377
93	10	water	-8299
94	10	water	-8408
95	10	water	-8353
96	10	water	-8902
97	10	water	-9122
98	10	water	-9342
99	10	water	-9836
100	10	water	-10000
101	10	water	-9726
102	10	water	-8353
103	10	water	-8353
104	10	water	-9397
105	10	water	-8793
106	10	water	-9232
107	10	water	-9671
108	10	water	-9946
109	10	water	-9726
110	10	water	-10000
111	10	water	-10000
112	10	water	-10000
113	10	water	-10000
114	10	water	-10000
115	10	water	-10000
116	10	water	-10000
117	10	water	-10000
118	10	water	-10000
119	10	water	-10000
120	10	water	-10000
121	10	water	-10000
122	10	water	-10000
123	10	water	-10000
124	10	water	-10000
125	10	water	-10000
126	10	water	-10000
127	10	water	-10000
128	10	water	-10000
129	10	water	-10000
130	10	water	-10000
131	10	water	-10000
132	10	water	-10000
133	10	water	-10000
134	10	water	-10000
135	10	water	-10000
136	10	water	-10000
137	10	water	-10000
138	10	water	-10000
139	10	water	-10000
140	10	water	-10000
141	10	water	-10000
142	10	water	-10000
143	10	water	-10000
144	10	water	-10000
145	10	water	-10000
146	10	water	-10000
147	10	water	-10000
148	10	water	-10000
149	10	water	-10000
150	10	water	-10000
151	10	water	-10000
152	10	water	-10000
153	10	water	-10000
154	10	water	-10000
155	10	water	-10000
156	10	water	-10000
157	10	water	-10000
158	10	water	-10000
159	10	water	-10000
160	10	water	-10000
161	10	water	-10000
162	10	water	-10000
163	10	water	-10000
164	10	water	-10000
165	10	water	-10000
166	10	water	-10000
167	10	water	-10000
168	10	water	-10000
169	10	water	-10000
170	10	water	-10000
171	10	water	-10000
172	10	water	-10000
173	10	water	-10000
174	10	water	-10000
175	10	water	-10000
176	10	water	-10000
177	10	water	-10000
178	10	water	-10000
179	10	water	-10000
180	10	water	-10000
181	10	water	-10000
182	10	water	-10000
183	10	water	-10000
184	10	water	-10000
185	10	water	-10000
186	10	water	-10000
187	10	water	-10000
188	10	water	-10000
189	10	water	-10000
190	10	water	-10000
191	10	water	-10000
192	10	water	-10000
193	10	water	-10000
194	10	water	-10000
195	10	water	-10000
196	10	water	-10000
197	10	water	-10000
198	10	water	-10000
199	10	water	-10000
0	11	water	-10000
1	11	water	-10000
2	11	water	-10000
3	11	water	-10000
4	11	water	-10000
5	11	water	-10000
6	11	water	-10000
7	11	water	-10000
8	11	water	-10000
9	11	water	-10000
10	11	water	-10000
11	11	water	-10000
12	11	water	-10000
13	11	water	-10000
14	11	water	-10000
15	11	water	-10000
16	11	water	-10000
17	11	water	-10000
18	11	water	-10000
19	11	water	-10000
20	11	water	-10000
21	11	water	-10000
22	11	water	-10000
23	11	water	-10000
24	11	water	-10000
25	11	water	-10000
26	11	water	-10000
27	11	water	-10000
28	11	water	-10000
29	11	water	-10000
30	11	water	-10000
31	11	water	-10000
32	11	water	-10000
33	11	water	-10000
34	11	water	-10000
35	11	water	-10000
36	11	water	-9891
37	11	water	-9946
38	11	water	-9946
39	11	water	-9012
40	11	water	-7255
41	11	water	-6816
42	11	water	-6487
43	11	water	-6487
44	11	water	-5993
45	11	water	-5553
46	11	water	-5938
47	11	water	-7036
48	11	water	-5553
49	11	water	-4840
50	11	water	-4840
51	11	water	-4455
52	11	water	-3412
53	11	water	-2204
54	11	water	-3248
55	11	water	-4400
56	11	water	-3632
57	11	water	-4016
58	11	water	-2699
59	11	water	-1600
60	11	water	-3138
61	11	water	-5279
62	11	water	-4785
63	11	water	-5828
64	11	water	-7146
65	11	water	-6926
66	11	water	-7585
67	11	water	-6871
68	11	water	-7365
69	11	water	-7859
70	11	water	-7695
71	11	water	-6926
72	11	water	-7804
73	11	water	-9342
74	11	water	-9342
75	11	water	-9946
76	11	water	-9891
77	11	water	-9946
78	11	water	-9506
79	11	water	-9836
80	11	water	-9726
81	11	water	-9342
82	11	water	-9506
83	11	water	-9506
84	11	water	-8957
85	11	water	-7914
86	11	water	-7914
87	11	water	-7475
88	11	water	-8353
89	11	water	-8189
90	11	water	-7255
91	11	water	-5553
92	11	water	-7255
93	11	water	-7200
94	11	water	-8134
95	11	water	-8189
96	11	water	-8573
97	11	water	-8573
98	11	water	-8793
99	11	water	-9671
100	11	water	-10000
101	11	water	-9781
102	11	water	-8957
103	11	water	-9122
104	11	water	-8738
105	11	water	-8902
106	11	water	-9177
107	11	water	-9836
108	11	water	-9946
109	11	water	-9891
110	11	water	-10000
111	11	water	-10000
112	11	water	-10000
113	11	water	-10000
114	11	water	-10000
115	11	water	-10000
116	11	water	-10000
117	11	water	-10000
118	11	water	-10000
119	11	water	-10000
120	11	water	-10000
121	11	water	-10000
122	11	water	-10000
123	11	water	-10000
124	11	water	-10000
125	11	water	-10000
126	11	water	-10000
127	11	water	-10000
128	11	water	-10000
129	11	water	-10000
130	11	water	-10000
131	11	water	-10000
132	11	water	-10000
133	11	water	-10000
134	11	water	-10000
135	11	water	-10000
136	11	water	-10000
137	11	water	-10000
138	11	water	-10000
139	11	water	-10000
140	11	water	-10000
141	11	water	-10000
142	11	water	-10000
143	11	water	-10000
144	11	water	-10000
145	11	water	-10000
146	11	water	-10000
147	11	water	-10000
148	11	water	-10000
149	11	water	-10000
150	11	water	-10000
151	11	water	-10000
152	11	water	-10000
153	11	water	-10000
154	11	water	-10000
155	11	water	-10000
156	11	water	-10000
157	11	water	-10000
158	11	water	-10000
159	11	water	-10000
160	11	water	-10000
161	11	water	-10000
162	11	water	-10000
163	11	water	-10000
164	11	water	-10000
165	11	water	-10000
166	11	water	-10000
167	11	water	-10000
168	11	water	-10000
169	11	water	-10000
170	11	water	-10000
171	11	water	-10000
172	11	water	-10000
173	11	water	-10000
174	11	water	-10000
175	11	water	-10000
176	11	water	-10000
177	11	water	-10000
178	11	water	-10000
179	11	water	-10000
180	11	water	-10000
181	11	water	-10000
182	11	water	-10000
183	11	water	-10000
184	11	water	-10000
185	11	water	-10000
186	11	water	-10000
187	11	water	-10000
188	11	water	-10000
189	11	water	-10000
190	11	water	-10000
191	11	water	-10000
192	11	water	-10000
193	11	water	-10000
194	11	water	-10000
195	11	water	-10000
196	11	water	-10000
197	11	water	-10000
198	11	water	-10000
199	11	water	-10000
0	12	water	-10000
1	12	water	-10000
2	12	water	-10000
3	12	water	-10000
4	12	water	-10000
5	12	water	-10000
6	12	water	-10000
7	12	water	-10000
8	12	water	-10000
9	12	water	-10000
10	12	water	-10000
11	12	water	-10000
12	12	water	-10000
13	12	water	-10000
14	12	water	-10000
15	12	water	-10000
16	12	water	-10000
17	12	water	-10000
18	12	water	-10000
19	12	water	-10000
20	12	water	-10000
21	12	water	-10000
22	12	water	-10000
23	12	water	-10000
24	12	water	-10000
25	12	water	-10000
26	12	water	-10000
27	12	water	-10000
28	12	water	-10000
29	12	water	-10000
30	12	water	-10000
31	12	water	-10000
32	12	water	-10000
33	12	water	-10000
34	12	water	-10000
35	12	water	-10000
36	12	water	-10000
37	12	water	-10000
38	12	water	-9836
39	12	water	-9012
40	12	water	-8024
41	12	water	-8189
42	12	water	-8189
43	12	water	-7475
44	12	water	-6487
45	12	water	-6926
46	12	water	-7036
47	12	water	-6761
48	12	water	-5169
49	12	water	-4620
50	12	water	-3906
51	12	water	-3357
52	12	water	-2150
